ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1334,             1,  -586.071E-03,       9.86626,   162.694E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   276.639E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1335,             1,  -658.568E-03,       9.68021,   165.948E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   286.144E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1335,             1,  -658.568E-03,       9.68021,   165.948E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   282.964E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1336,             1,  -731.065E-03,       9.49417,   169.203E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   290.653E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1336,             1,  -731.065E-03,       9.49417,   169.203E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   286.080E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1337,             1,  -803.562E-03,       9.30813,   172.458E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   289.408E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1337,             1,  -803.562E-03,       9.30813,   172.458E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   291.747E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1338,             1,  -876.059E-03,       9.12209,   175.713E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   287.516E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1338,             1,  -876.059E-03,       9.12209,   175.713E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   290.180E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1339,             1,  -948.555E-03,       8.93604,   178.968E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   292.238E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1339,             1,  -948.555E-03,       8.93604,   178.968E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   290.446E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1340,             1,      -1.02105,          8.75,   182.223E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   285.206E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1340,             1,      -1.02105,          8.75,   182.223E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   290.717E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1341,             1,      -1.09355,       8.56396,   185.478E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   280.562E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1341,             1,      -1.09355,       8.56396,   185.478E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   278.588E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1342,             1,      -1.16605,       8.37791,   188.733E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   271.391E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1342,             1,      -1.16605,       8.37791,   188.733E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   268.810E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1343,             1,      -1.23854,       8.19187,   191.987E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   264.825E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1343,             1,      -1.23854,       8.19187,   191.987E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   265.349E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1344,             1,      -1.31104,       8.00583,   195.242E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   254.179E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1344,             1,      -1.31104,       8.00583,   195.242E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   253.033E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1345,             1,      -1.38354,       7.81979,   198.497E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   247.161E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1345,             1,      -1.38354,       7.81979,   198.497E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   248.674E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1346,             1,      -1.45603,       7.63374,   201.752E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   231.404E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1346,             1,      -1.45603,       7.63374,   201.752E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   233.709E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1347,             1,      -1.52853,       7.44770,   205.007E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   227.156E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1347,             1,      -1.52853,       7.44770,   205.007E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   229.696E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1348,             1,      -1.60103,       7.26166,   208.262E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   207.359E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1348,             1,      -1.60103,       7.26166,   208.262E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   214.890E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1349,             1,      -1.67352,       7.07561,   211.517E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   212.637E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1349,             1,      -1.67352,       7.07561,   211.517E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   211.136E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1350,             1,      -1.74602,       6.88957,   214.772E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   189.205E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1350,             1,      -1.74602,       6.88957,   214.772E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   203.054E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1351,             1,      -1.81852,       6.70353,   218.026E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   207.699E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1351,             1,      -1.81852,       6.70353,   218.026E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   202.507E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1352,             1,      -1.89101,       6.51749,   221.281E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   204.521E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1352,             1,      -1.89101,       6.51749,   221.281E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   187.823E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1353,             1,      -1.96351,       6.33144,   224.536E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   224.887E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1353,             1,      -1.96351,       6.33144,   224.536E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   203.119E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1354,             1,      -2.03601,       6.14540,   227.791E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   212.286E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1354,             1,      -2.03601,       6.14540,   227.791E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   218.456E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1355,             1,      -2.10850,       5.95936,   231.046E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   213.662E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1355,             1,      -2.10850,       5.95936,   231.046E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   256.402E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1356,             1,      -2.18100,       5.77332,   234.301E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   246.197E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1356,             1,      -2.18100,       5.77332,   234.301E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   241.323E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1357,             1,      -2.25350,       5.58727,   237.556E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   270.154E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",          1357,             1,      -2.25350,       5.58727,   237.556E-03,"ASSEMBLY_UPPER_STRINGERS-INSTANCE_UPPER_STRINGERS","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   222.617E+06
