ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,          U-U3
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           718,      -2.38554,       5.31728,   242.279E-03,NA,NA,"",   552.595E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           719,      -2.31304,       5.50333,   239.024E-03,NA,NA,"",   550.692E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           720,      -2.24054,       5.68937,   235.769E-03,NA,NA,"",   549.653E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           721,      -2.16805,       5.87541,   232.515E-03,NA,NA,"",   548.989E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           722,      -2.09555,       6.06145,   229.260E-03,NA,NA,"",   548.874E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           723,      -2.02305,       6.24750,   226.005E-03,NA,NA,"",   548.990E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           724,      -1.95056,       6.43354,   222.750E-03,NA,NA,"",   549.408E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           725,      -1.87806,       6.61958,   219.495E-03,NA,NA,"",   549.826E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           726,      -1.80556,       6.80563,   216.240E-03,NA,NA,"",   550.314E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           727,      -1.73307,       6.99167,   212.985E-03,NA,NA,"",   550.724E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           728,      -1.66057,       7.17771,   209.730E-03,NA,NA,"",   551.143E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           729,      -1.58807,       7.36375,   206.476E-03,NA,NA,"",   551.505E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           730,      -1.51558,       7.54980,   203.221E-03,NA,NA,"",   551.896E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           731,      -1.44308,       7.73584,   199.966E-03,NA,NA,"",   552.297E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           732,      -1.37058,       7.92188,   196.711E-03,NA,NA,"",   552.782E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           733,      -1.29809,       8.10792,   193.456E-03,NA,NA,"",   553.356E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           734,      -1.22559,       8.29397,   190.201E-03,NA,NA,"",   554.066E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           735,      -1.15309,       8.48001,   186.946E-03,NA,NA,"",   554.945E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           736,      -1.08060,       8.66605,   183.692E-03,NA,NA,"",   556.099E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           737,      -1.00810,       8.85210,   180.437E-03,NA,NA,"",   557.544E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           738,  -935.601E-03,       9.03814,   177.182E-03,NA,NA,"",   559.186E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           739,  -863.104E-03,       9.22418,   173.927E-03,NA,NA,"",   561.015E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           740,  -790.608E-03,       9.41022,   170.672E-03,NA,NA,"",   563.116E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           741,  -718.111E-03,       9.59627,   167.417E-03,NA,NA,"",   565.537E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           742,  -645.614E-03,       9.78231,   164.162E-03,NA,NA,"",   568.291E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           743,  -573.117E-03,       9.96835,   160.907E-03,NA,NA,"",   571.392E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           744,  -500.620E-03,       10.1544,   157.652E-03,NA,NA,"",   574.846E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           745,  -428.123E-03,       10.3404,   154.398E-03,NA,NA,"",   578.665E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           746,  -355.627E-03,       10.5265,   151.143E-03,NA,NA,"",   582.847E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           747,  -283.130E-03,       10.7125,   147.888E-03,NA,NA,"",   587.398E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           748,  -210.633E-03,       10.8986,   144.633E-03,NA,NA,"",   592.315E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           749,  -138.136E-03,       11.0846,   141.378E-03,NA,NA,"",   597.600E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           750,  -65.6393E-03,       11.2707,   138.123E-03,NA,NA,"",   603.244E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           751,   6.85751E-03,       11.4567,   134.868E-03,NA,NA,"",   609.249E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           752,   79.3543E-03,       11.6427,   131.613E-03,NA,NA,"",   615.598E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           753,   151.851E-03,       11.8288,   128.359E-03,NA,NA,"",   622.284E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           754,   224.348E-03,       12.0148,   125.104E-03,NA,NA,"",   629.282E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           755,   296.845E-03,       12.2009,   121.849E-03,NA,NA,"",   636.579E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           756,   369.342E-03,       12.3869,   118.594E-03,NA,NA,"",   644.149E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           757,   441.839E-03,       12.5730,   115.339E-03,NA,NA,"",   651.904E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           758,      -2.48394,       4.92705,   249.107E-03,NA,NA,"",   707.744E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           759,      -2.41145,       5.11309,   245.852E-03,NA,NA,"",   702.790E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           760,      -2.33895,       5.29913,   242.597E-03,NA,NA,"",   698.489E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           761,      -2.26645,       5.48518,   239.342E-03,NA,NA,"",   695.251E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           762,      -2.19396,       5.67122,   236.087E-03,NA,NA,"",   693.385E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           763,      -2.12146,       5.85726,   232.832E-03,NA,NA,"",   691.784E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           764,      -2.04896,       6.04331,   229.577E-03,NA,NA,"",   690.826E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           765,      -1.97647,       6.22935,   226.322E-03,NA,NA,"",   690.121E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           766,      -1.90397,       6.41539,   223.068E-03,NA,NA,"",   689.601E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           767,      -1.83147,       6.60143,   219.813E-03,NA,NA,"",   689.071E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           768,      -1.75897,       6.78748,   216.558E-03,NA,NA,"",   688.404E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           769,      -1.68648,       6.97352,   213.303E-03,NA,NA,"",   687.599E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           770,      -1.61398,       7.15956,   210.048E-03,NA,NA,"",   686.585E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           771,      -1.54148,       7.34560,   206.793E-03,NA,NA,"",   685.426E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           772,      -1.46899,       7.53165,   203.538E-03,NA,NA,"",   684.104E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           773,      -1.39649,       7.71769,   200.283E-03,NA,NA,"",   682.699E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           774,      -1.32399,       7.90373,   197.029E-03,NA,NA,"",   681.222E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           775,      -1.25150,       8.08978,   193.774E-03,NA,NA,"",   679.751E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           776,      -1.17900,       8.27582,   190.519E-03,NA,NA,"",   678.304E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           777,      -1.10650,       8.46186,   187.264E-03,NA,NA,"",   676.966E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           778,      -1.03401,       8.64790,   184.009E-03,NA,NA,"",   675.815E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           779,  -961.509E-03,       8.83395,   180.754E-03,NA,NA,"",   674.865E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           780,  -889.013E-03,       9.01999,   177.499E-03,NA,NA,"",   674.077E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           781,  -816.516E-03,       9.20603,   174.244E-03,NA,NA,"",   673.491E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           782,  -744.019E-03,       9.39208,   170.990E-03,NA,NA,"",   673.160E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           783,  -671.522E-03,       9.57812,   167.735E-03,NA,NA,"",   673.162E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           784,  -599.025E-03,       9.76416,   164.480E-03,NA,NA,"",   673.528E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           785,  -526.528E-03,       9.95020,   161.225E-03,NA,NA,"",   674.285E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           786,  -454.032E-03,       10.1362,   157.970E-03,NA,NA,"",   675.456E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           787,  -381.535E-03,       10.3223,   154.715E-03,NA,NA,"",   677.061E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           788,  -309.038E-03,       10.5083,   151.460E-03,NA,NA,"",   679.115E-03
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"UPPER_STRINGERS-INSTANCE",           789,  -236.541E-03,       10.6944,   148.205E-03,NA,NA,"",   681.632E-03
